x,y,Score
34.0427,-118.2887,5
34.2427,-118.4702,4
34.2546,-118.4379,4
34.283,-118.4635,6
34.2215,-118.4618,2
34.2427,-118.4702,7
34.2355,-118.4589,5
34.252,-118.4543,7
34.2146,-118.4488,4
34.2187,-118.4378,8
34.2214,-118.4677,3
34.212,-118.4488,3
34.2721,-118.4675,3
34.31,-118.4808,4
34.3021,-118.4467,9
34.2354,-118.4442,5
34.2337,-118.4632,5
34.2441,-118.4423,5
34.32,-118.4423,9
34.2373,-118.4516,4
34.2184,-118.4698,3
34.2354,-118.4481,7
34.2968,-118.4553,9
34.2665,-118.4603,5
33.9416,-118.2848,4
33.9431,-118.2848,4
33.9556,-118.2682,8
33.9573,-118.263,3
33.9528,-118.2363,9
33.9301,-118.2695,6
33.9587,-118.2815,2
33.9311,-118.2652,5
33.8887,-118.287,8
33.9063,-118.2872,6
33.9398,-118.2611,5
33.9401,-118.2761,1
33.9312,-118.2308,7
33.9532,-118.2564,9
33.9493,-118.249,4
33.9305,-118.2335,4
33.9305,-118.2335,7
33.9327,-118.2351,9
33.9467,-118.2871,4
33.9547,-118.263,3
33.9555,-118.2871,5
33.9406,-118.2328,2
33.9419,-118.2541,5
33.9455,-118.2848,7
34.2312,-118.5632,4
34.303,-118.4996,8
34.2815,-118.489,5
34.2409,-118.604,6
34.2802,-118.5775,7
34.2651,-118.582,6
34.2757,-118.5144,3
34.2477,-118.5164,6
34.2648,-118.4979,5
34.2462,-118.5727,7
34.244,-118.5583,7
34.2554,-118.3934,7
34.214,-118.3988,4
34.2761,-118.4084,5
34.2389,-118.4131,6
34.2706,-118.4014,5
34.2476,-118.2794,9
34.2816,-118.4073,3
34.2523,-118.4103,7
34.2378,-118.3885,8
34.1513,-118.3664,6
34.2026,-118.4247,7
34.1704,-118.4019,4
34.2031,-118.3812,6
34.1415,-118.3988,6
34.1667,-118.3992,4
34.1284,-118.3568,8
34.1931,-118.4094,2
34.1497,-118.3694,2
34.1504,-118.3681,6
34.174,-118.3746,4
34.2067,-118.389,4
34.1504,-118.3681,7
34.2048,-118.379,2
34.194,-118.3703,6
34.1497,-118.3694,2
34.1393,-118.3702,5
34.1622,-118.3943,5
34.1976,-118.3965,3
34.1667,-118.3702,7
34.1316,-118.352,3
34.1937,-118.3748,2
34.1522,-118.3593,7
34.0155,-118.4216,5
33.9552,-118.4143,2
34.0265,-118.4045,7
33.9765,-118.381,4
33.944,-118.4073,3
33.9837,-118.4709,2
33.9792,-118.4652,7
34.0279,-118.4466,7
33.9454,-118.3701,5
33.9946,-118.4724,2
34.027,-118.4241,7
33.9725,-118.3961,6
34.0261,-118.4126,8
33.9975,-118.4669,3
34.0224,-118.4002,4
34.0014,-118.438,4
33.994,-118.4526,3
33.9791,-118.4228,3
33.9472,-118.3909,4
33.9885,-118.4237,4
33.942,-118.4206,4
33.9857,-118.4435,7
33.9761,-118.3726,3
33.9599,-118.3788,6
33.9901,-118.4544,6
34.0348,-118.2362,8
33.9946,-118.2415,7
34.0048,-118.272,6
33.9983,-118.2608,5
34.0112,-118.2704,5
34.0111,-118.2784,5
33.9765,-118.2739,5
33.9942,-118.2783,9
33.9873,-118.2739,2
34.0321,-118.2499,6
34.0112,-118.2542,3
34.0111,-118.2653,1
34.0265,-118.2723,9
33.9993,-118.2499,9
34.0214,-118.2755,3
34.0002,-118.2478,6
33.9498,-118.3101,3
34.0652,-118.2878,4
34.3181,-118.4248,4
33.9537,-118.2761,4
34.1976,-118.4225,2
33.9568,-118.429,9
33.9845,-118.2589,9
33.9718,-118.3046,4
33.9866,-118.2915,7
33.9673,-118.3046,3
34.1786,-118.5758,1
34.2198,-118.594,3
34.1773,-118.5974,4
34.2108,-118.5648,3
34.0381,-118.3155,3
34.3213,-118.4792,7
34.2267,-118.4704,4
34.2988,-118.5215,7
34.2611,-118.4979,7
34.2987,-118.5175,7
34.212,-118.5754,3
34.2187,-118.4378,8
33.9256,-118.2652,4
34.2355,-118.558,4
34.2282,-118.5929,4
34.2732,-118.4296,3
34.1504,-118.3888,6
34.1779,-118.361,7
34.0288,-118.2596,7
34.0313,-118.2505,2
33.9892,-118.2915,4
33.9906,-118.3089,3
33.9737,-118.309,3
33.9693,-118.285,3
34.0871,-118.2142,1
34.1561,-118.429,1
34.0576,-118.3265,7
34.2485,-118.4718,4
34.2651,-118.582,7
34.1931,-118.4107,2
34.1867,-118.3768,4
33.9527,-118.377,6
33.9661,-118.2849,4
33.9667,-118.2871,9
33.9713,-118.2739,2
34.1017,-118.3093,8
34.098,-118.3645,3
34.051,-118.227,4
34.0676,-118.2077,2
34.0072,-118.2827,4
34.0274,-118.3499,2
34.0591,-118.2827,9
34.0437,-118.2617,7
34.2034,-118.6135,3
34.1905,-118.6059,4
34.2008,-118.6356,6
33.9697,-118.2739,10
33.9897,-118.2893,5
33.9698,-118.2871,7
33.9942,-118.3101,3
33.9627,-118.3134,7
33.9665,-118.296,6
33.9468,-118.3079,7
33.979,-118.3112,3
33.9852,-118.3463,4
33.9978,-118.2915,6
33.9863,-118.3264,5
33.991,-118.2958,4
33.991,-118.2958,7
33.96,-118.309,9
34.0366,-118.3807,5
34.0441,-118.4675,7
34.0665,-118.4534,3
34.0365,-118.5252,7
34.0504,-118.4279,7
34.0525,-118.3964,4
34.0588,-118.421,9
34.0485,-118.3835,7
34.096,-118.461,2
34.0507,-118.3761,6
34.0354,-118.4331,7
34.0496,-118.4367,3
34.0646,-118.4599,4
34.031,-118.411,3
34.0583,-118.3799,3
34.038,-118.4436,3
34.0351,-118.4245,3
34.0359,-118.4522,5
34.0579,-118.4683,7
34.0578,-118.3837,2
34.0626,-118.4454,3
34.0391,-118.4578,7
34.0496,-118.4367,7
34.0352,-118.4341,7
34.0571,-118.474,3
34.0374,-118.374,7
34.0624,-118.3525,3
34.0736,-118.3372,4
34.0485,-118.3558,5
34.0734,-118.3765,8
34.0414,-118.3329,4
34.0412,-118.3528,9
34.0673,-118.3499,4
34.0678,-118.3646,6
34.0575,-118.3559,4
34.0455,-118.3479,4
34.0486,-118.3385,3
34.0442,-118.3574,9
34.0575,-118.3559,2
34.0373,-118.3772,9
34.0499,-118.3242,5
34.0712,-118.359,3
34.046,-118.3453,4
34.1063,-118.3362,8
34.098,-118.338,2
34.0938,-118.3136,3
34.0944,-118.319,3
34.0888,-118.3124,7
34.1016,-118.3414,3
34.104,-118.318,6
34.0871,-118.3146,3
34.098,-118.3332,7
34.0981,-118.355,6
34.1016,-118.3348,4
34.1146,-118.3607,5
34.1112,-118.3079,5
34.103,-118.305,7
34.1113,-118.3335,5
34.0998,-118.3211,4
34.1074,-118.3333,10
34.0896,-118.3092,4
33.7639,-118.2934,3
33.7916,-118.2915,7
33.7406,-118.2879,6
33.7912,-118.2633,3
33.7795,-118.2715,4
33.7456,-118.2945,6
33.7846,-118.2703,4
33.7601,-118.2928,1
33.7978,-118.3043,4
33.783,-118.2575,2
33.7806,-118.2507,3
33.727,-118.288,3
33.7347,-118.2842,3
33.7433,-118.2813,7
33.7218,-118.2729,9
33.7347,-118.2842,6
33.783,-118.2575,3
33.7767,-118.27,7
33.8315,-118.3065,4
33.7324,-118.2879,3
33.7397,-118.285,3
33.8698,-118.2858,6
33.8698,-118.2858,6
34.0736,-118.2156,5
34.0659,-118.1887,6
34.0693,-118.2,4
34.0775,-118.1941,2
34.0775,-118.1941,3
34.2377,-118.5189,9
34.2409,-118.6063,4
34.2246,-118.523,4
34.2645,-118.5951,6
34.2484,-118.5798,3
34.2502,-118.4937,4
34.2537,-118.5637,7
34.25,-118.6035,7
34.0775,-118.1941,2
34.0849,-118.1688,4
34.1083,-118.1814,5
34.0451,-118.1971,1
34.0939,-118.1685,2
34.0452,-118.2041,5
34.0806,-118.2176,9
34.0234,-118.2177,6
34.0737,-118.2104,8
34.0737,-118.2117,7
34.0865,-118.1647,4
34.0814,-118.1921,4
34.0376,-118.2166,6
34.0376,-118.2166,7
34.041,-118.2036,6
34.0212,-118.2085,2
34.0228,-118.306,10
34.011,-118.3351,3
34.0054,-118.3338,8
34.0276,-118.3417,3
34.0334,-118.3523,4
34.0327,-118.3101,3
34.0126,-118.3403,7
33.9993,-118.3244,5
34.0232,-118.3554,3
34.0182,-118.2915,5
34.02,-118.3062,7
34.0174,-118.3057,7
34.0187,-118.3232,9
34.0295,-118.3384,4
34.0268,-118.2896,3
34.0338,-118.337,3
34.0187,-118.3232,2
34.0171,-118.3531,2
34.0255,-118.3548,2
34.0256,-118.3089,3
34.0256,-118.3089,3
34.027,-118.3667,6
34.0215,-118.2868,3
34.0204,-118.29,3
34.0339,-118.281,8
34.03,-118.3002,1
34.0328,-118.323,4
34.0054,-118.2827,7
34.0229,-118.3189,2
34.0228,-118.3047,4
34.0099,-118.3089,4
34.0288,-118.3526,5
34.0237,-118.3442,5
34.0327,-118.3066,6
34.017,-118.3471,6
34.0256,-118.3612,6
34.023,-118.2777,6
34.0124,-118.3351,3
34.0327,-118.3152,9
34.0234,-118.3554,4
34.0268,-118.3318,7
34.0346,-118.303,3
34.0165,-118.3089,4
34.0269,-118.3606,4
34.0256,-118.3177,5
34.0867,-118.2845,7
34.0706,-118.2545,5
34.0857,-118.2812,6
34.0399,-118.2754,6
34.0726,-118.2578,6
34.0594,-118.2644,3
34.0872,-118.2812,2
34.061,-118.2615,5
34.0616,-118.2586,3
34.0616,-118.2586,9
34.0813,-118.2981,5
34.0877,-118.2893,5
34.0741,-118.2784,2
34.0554,-118.2702,8
34.0624,-118.2813,7
34.0562,-118.2673,5
34.078,-118.2806,4
34.0777,-118.2776,3
34.0873,-118.296,5
34.0596,-118.2749,5
34.0523,-118.2699,5
34.0605,-118.2769,5
34.0466,-118.259,8
34.0525,-118.2432,4
34.0487,-118.2588,9
34.0563,-118.2374,3
34.0382,-118.2316,6
34.0381,-118.2566,6
34.051,-118.2445,6
34.0402,-118.2329,6
34.0336,-118.2626,6
34.0435,-118.2427,3
34.0467,-118.252,2
34.0628,-118.242,6
34.0446,-118.2507,3
34.0591,-118.2412,2
34.0388,-118.2717,7
34.0563,-118.2374,3
34.0483,-118.2631,3
34.0458,-118.243,4
34.0445,-118.2523,3
34.0612,-118.2417,6
34.048,-118.2577,3
34.0435,-118.2427,6
34.0437,-118.2455,3
34.0394,-118.2496,4
33.9859,-118.298,4
33.9679,-118.2695,7
33.9661,-118.2739,4
33.9654,-118.2739,4
33.9969,-118.3089,7
33.9582,-118.309,6
33.9828,-118.287,5
34.1317,-118.2705,4
34.0989,-118.2524,4
34.1085,-118.2011,2
34.1085,-118.2011,3
34.0929,-118.2098,7
34.136,-118.1884,7
34.1114,-118.1891,5
34.1027,-118.2363,3
34.1532,-118.2759,3
34.1115,-118.2894,6
34.1037,-118.2557,7
34.0941,-118.2835,4
34.1394,-118.2037,7
34.1439,-118.1955,7
34.1119,-118.2874,8
34.0931,-118.2983,4
34.0984,-118.2874,9
34.0904,-118.2128,4
34.1165,-118.1974,3
34.1149,-118.2458,2
34.1422,-118.223,3
34.0884,-118.2258,2
34.1374,-118.2941,2
34.0871,-118.2681,7
34.0871,-118.2142,9
34.2157,-118.5361,6
34.1441,-118.5528,7
34.167,-118.5203,6
34.2147,-118.523,3
34.1723,-118.5098,6
34.1957,-118.5373,5
34.1521,-118.5594,7
34.1613,-118.4917,5
34.2084,-118.5186,1
34.2012,-118.4837,4
34.1646,-118.5558,7
34.1613,-118.4917,9
34.1487,-118.4354,3
34.1903,-118.4574,4
34.2084,-118.4599,5
34.1813,-118.4356,4
34.1747,-118.4442,5
34.174,-118.4345,3
34.1827,-118.4465,2
34.1938,-118.4702,5
34.1561,-118.429,9
34.1885,-118.4356,2
34.1939,-118.4444,3
34.174,-118.4662,3
34.196,-118.4575,2
34.196,-118.4575,6
34.1576,-118.438,3
34.2048,-118.4531,6
34.1721,-118.4463,3
34.2049,-118.44,10
34.162,-118.457,3
34.0422,-118.4491,5
34.0515,-118.4692,4
34.0475,-118.2241,4
34.0439,-118.2514,4
34.0439,-118.2514,4
34.0446,-118.245,3
34.0581,-118.2371,9
34.0499,-118.2464,4
34.0488,-118.2518,10
34.042,-118.2625,3
34.0483,-118.2631,3
33.9438,-118.2695,9
33.9464,-118.2848,4
34.248,-118.2883,4
34.1442,-118.36,4
33.981,-118.4332,4
33.9539,-118.4434,4
34.0424,-118.407,4
33.8112,-118.3039,5
33.862,-118.2967,5
34.2215,-118.4553,4
34.2337,-118.4676,3
34.2312,-118.5632,7
34.2284,-118.4895,1
34.0194,-118.2722,7
33.9924,-118.2856,8
34.0931,-118.2994,3
34.1939,-118.4967,3
34.0496,-118.3425,1
34.0737,-118.2131,4
34.0526,-118.3031,4
34.0598,-118.2987,1
33.9483,-118.2329,10
33.9433,-118.2565,9
34.2374,-118.5044,7
34.1969,-118.4126,6
34.0018,-118.2478,10
34.0152,-118.2793,9
34.0277,-118.2574,7
34.0548,-118.4426,3
34.0574,-118.3525,3
34.066,-118.2142,4
34.0509,-118.2642,4
34.0677,-118.2731,4
34.0677,-118.2731,4
34.0421,-118.2759,4
34.0523,-118.2823,3
34.0509,-118.2585,3
34.0509,-118.2585,3
34.0727,-118.2954,8
34.1867,-118.3921,2
34.167,-118.3759,3
34.1504,-118.4094,9
33.9881,-118.4579,7
34.0174,-118.2621,3
33.9843,-118.3115,7
34.1191,-118.2501,3
34.136,-118.1884,6
34.2131,-118.4584,7
34.0908,-118.3046,3
34.1142,-118.3791,4
34.0926,-118.3404,5
34.0793,-118.2119,4
34.0261,-118.2148,8
34.02,-118.3002,5
34.0073,-118.2894,3
34.0073,-118.2894,3
34.1722,-118.5828,4
34.1829,-118.6077,4
34.1829,-118.6077,3
34.1884,-118.5975,3
34.212,-118.5885,4
34.1649,-118.5669,6
34.188,-118.6002,6
34.2011,-118.5863,4
34.2282,-118.5951,4
34.1639,-118.6269,4
34.1937,-118.6234,6
34.1866,-118.5928,7
34.2005,-118.6172,7
34.2088,-118.6593,6
34.1888,-118.6059,3
34.1733,-118.5974,9
34.1733,-118.5974,3
34.1719,-118.5684,7
34.1646,-118.6352,4
34.1805,-118.5975,3
34.0577,-118.2976,4
34.0399,-118.3116,5
34.0731,-118.2905,6
34.0655,-118.3114,7
34.0672,-118.3029,6
34.0527,-118.3176,7
34.0454,-118.313,2
34.0454,-118.313,9
34.0598,-118.3009,6
34.0674,-118.2954,5
34.0382,-118.2866,6
34.0618,-118.2867,8
34.0526,-118.3063,7
33.9351,-118.2549,4
33.9351,-118.2549,7
33.9247,-118.2696,7
33.9515,-118.2419,7
33.9292,-118.2826,6
33.9432,-118.2379,6
33.9305,-118.2363,2
33.9485,-118.2461,3
33.9492,-118.2893,4
33.9433,-118.2565,3
33.9359,-118.2608,2
33.9365,-118.2608,3
33.9256,-118.2652,4
33.9305,-118.2363,4
33.9399,-118.2362,7
33.9474,-118.2784,2
33.9315,-118.232,4
33.9292,-118.2826,7
33.9365,-118.263,6
33.9415,-118.2462,6
33.9359,-118.2608,6
33.9327,-118.2351,8
33.9523,-118.2476,2
33.9415,-118.2462,6
34.2391,-118.558,7
34.2282,-118.5623,3
34.2954,-118.4886,8
34.2524,-118.4904,4
34.2355,-118.5602,7
34.25,-118.5886,6
34.256,-118.5361,9
34.2322,-118.5113,7
34.2367,-118.4895,4
34.2249,-118.4792,4
34.256,-118.575,6
34.2428,-118.5361,4
34.2757,-118.5144,7
34.2766,-118.5634,3
34.2464,-118.5361,6
34.2536,-118.5913,7
34.2807,-118.4702,5
34.2609,-118.5346,6
34.2602,-118.5491,6
34.2706,-118.5512,7
34.2813,-118.5843,9
34.244,-118.5583,2
34.248,-118.5613,9
34.241,-118.5337,5
34.2775,-118.4934,5
34.2684,-118.5149,7
34.2518,-118.6061,6
34.2515,-118.2758,8
34.2326,-118.3692,9
34.2139,-118.3703,6
34.274,-118.3968,4
34.2706,-118.4269,4
34.2626,-118.4094,4
34.2455,-118.4177,6
34.2549,-118.3036,6
34.2298,-118.3706,5
34.2366,-118.3902,8
34.2326,-118.3692,7
34.2575,-118.3002,5
34.2541,-118.4115,5
34.2661,-118.4221,7
34.2316,-118.3934,3
34.2826,-118.4095,4
34.16,-118.3774,7
34.189,-118.4081,2
34.1649,-118.4019,3
34.2058,-118.3878,4
34.1673,-118.3816,7
34.1594,-118.3657,4
34.1685,-118.4008,5
34.1667,-118.3922,4
34.1366,-118.4088,4
34.1429,-118.403,3
34.163,-118.3746,6
34.2012,-118.379,5
34.1849,-118.3834,6
34.2012,-118.379,7
34.1684,-118.3851,5
34.1826,-118.3916,5
34.1867,-118.3888,3
34.1649,-118.3774,3
34.1377,-118.3572,6
34.1429,-118.403,8
34.1776,-118.3659,3
34.1867,-118.3768,3
34.1362,-118.342,6
34.2012,-118.3845,3
34.2085,-118.39,3
34.167,-118.3759,3
34.1831,-118.3856,2
34.1493,-118.3759,9
34.2012,-118.4094,6
34.167,-118.3759,4
34.1497,-118.3694,4
34.1649,-118.379,10
34.001,-118.4129,5
34.0121,-118.4202,4
33.9733,-118.3878,6
33.9599,-118.3805,6
33.9994,-118.4164,3
33.9923,-118.4348,4
33.9853,-118.444,7
34.0073,-118.433,4
33.9645,-118.3787,7
34.0224,-118.2583,7
33.9974,-118.274,4
34.0174,-118.2621,3
34.0144,-118.2705,5
34.0057,-118.274,4
34.0128,-118.2565,3
34.0181,-118.2488,4
34.0171,-118.2667,5
34.0076,-118.2521,4
34.0128,-118.2565,3
33.9974,-118.2783,9
34.0225,-118.2607,7
34.0172,-118.2442,7
34.0092,-118.2652,4
34.0258,-118.2586,5
34.0168,-118.2429,7
33.9709,-118.3112,8
33.9872,-118.3308,6
34.0709,-118.2941,3
34.0578,-118.2916,7
34.056,-118.2929,6
34.0581,-118.3165,5
34.0704,-118.2868,10
34.0597,-118.3031,9
34.0636,-118.3041,4
34.0691,-118.2941,3
34.0799,-118.3025,7
34.0501,-118.3101,7
34.0454,-118.313,9
34.0653,-118.3183,1
34.04,-118.3003,9
34.2558,-118.4362,3
34.3213,-118.4377,3
34.3211,-118.4362,8
34.3211,-118.4362,8
34.2427,-118.4702,4
34.2152,-118.4488,3
34.3099,-118.4198,7
34.3068,-118.4391,5
34.3,-118.425,6
34.2427,-118.4702,4
34.283,-118.4635,5
34.2967,-118.423,6
34.3211,-118.4362,7
34.2747,-118.4696,7
34.2354,-118.4517,5
34.2968,-118.4596,4
34.2454,-118.4505,4
34.2373,-118.4517,3
34.2427,-118.4702,4
34.3168,-118.4296,9
34.2216,-118.4488,6
33.9483,-118.2739,6
33.9996,-118.3002,9
33.9499,-118.309,4
33.9789,-118.2981,4
33.9891,-118.327,2
33.9845,-118.3352,4
34.0028,-118.3113,7
33.979,-118.3112,3
33.9667,-118.2871,7
33.9806,-118.3187,7
33.97,-118.3265,6
33.97,-118.309,3
33.9892,-118.2827,3
33.9698,-118.2871,9
33.9737,-118.3177,6
33.9828,-118.2892,2
34.0006,-118.289,4
33.9567,-118.3003,6
33.9892,-118.3089,6
33.9737,-118.3221,3
33.9891,-118.3176,4
33.9843,-118.2915,6
33.9819,-118.2892,5
33.979,-118.2839,3
33.9915,-118.3089,7
33.9836,-118.3352,9
33.9762,-118.3024,4
33.9703,-118.2608,5
34.0019,-118.3078,4
33.9757,-118.3294,9
33.9727,-118.285,5
33.9499,-118.309,4
33.9622,-118.2842,4
34.1056,-118.2587,4
34.0726,-118.2447,6
34.121,-118.2271,7
34.1201,-118.2289,3
34.1159,-118.2055,4
34.1176,-118.2116,2
34.0935,-118.2856,4
34.1428,-118.226,3
34.1077,-118.2892,3
34.1185,-118.2354,2
34.1141,-118.2403,3
34.1075,-118.197,2
34.1394,-118.2037,6
34.1394,-118.2158,7
34.1393,-118.2088,7
34.1718,-118.5338,7
34.1975,-118.5273,7
34.2039,-118.4793,2
34.1717,-118.4757,9
34.1723,-118.5447,6
34.166,-118.5095,8
34.1726,-118.5517,3
34.1722,-118.5244,6
34.1977,-118.5361,3
34.1977,-118.5361,4
34.2048,-118.5361,7
34.1849,-118.4192,2
34.1849,-118.4192,3
34.1613,-118.4137,4
34.1519,-118.4487,4
34.1576,-118.438,3
34.1885,-118.4356,4
34.1704,-118.4389,6
34.1921,-118.4662,4
34.1903,-118.4586,5
34.1794,-118.4355,5
34.1456,-118.4184,2
34.1703,-118.4531,7
34.1976,-118.4367,4
34.1939,-118.44,3
34.1676,-118.4385,5
34.1731,-118.4443,7
34.1903,-118.4574,7
34.1994,-118.4662,3
34.1903,-118.4574,3
34.1513,-118.4509,6
34.1505,-118.4458,7
34.2085,-118.4698,4
34.0649,-118.4372,6
34.0495,-118.3805,3
34.0682,-118.4674,1
34.0343,-118.4478,5
34.061,-118.3824,8
34.0473,-118.4768,9
34.0589,-118.4739,7
34.0438,-118.456,3
34.0499,-118.4604,3
34.0493,-118.4666,3
34.0364,-118.373,7
34.0762,-118.3532,3
34.0783,-118.3358,4
34.0414,-118.3392,4
34.0761,-118.3731,3
34.0495,-118.3215,7
34.0745,-118.3721,4
34.0727,-118.37,2
34.0782,-118.3742,7
34.0399,-118.3414,4
34.0605,-118.3447,2
34.0375,-118.3742,6
34.0853,-118.3474,7
34.0699,-118.3511,4
34.0753,-118.3887,4
34.0585,-118.3262,7
34.0623,-118.3483,7
34.0459,-118.3454,2
34.0726,-118.3463,3
34.0445,-118.3768,7
34.0688,-118.3598,7
33.9976,-118.467,3
33.9759,-118.3897,3
34.0005,-118.4373,6
33.9798,-118.4656,2
33.9798,-118.4656,2
33.942,-118.4095,3
34.0195,-118.4156,6
33.995,-118.4512,6
33.9432,-118.4013,4
33.9772,-118.4648,8
34.0003,-118.4354,6
34.0027,-118.4653,4
33.9868,-118.4007,3
33.9843,-118.4643,7
33.9803,-118.4661,7
33.9454,-118.375,7
34.0048,-118.456,7
33.9815,-118.44,3
33.9973,-118.4158,5
33.9853,-118.444,9
33.9314,-118.416,2
34.021,-118.4128,7
33.9598,-118.4224,6
33.9841,-118.4704,3
33.9755,-118.4623,7
33.9645,-118.4006,3
34.0001,-118.4653,7
34.0001,-118.4653,7
34.0111,-118.4293,4
33.9559,-118.3962,2
33.9923,-118.4741,4
34.0962,-118.3471,4
34.1016,-118.3502,3
34.1136,-118.3593,6
34.0926,-118.3386,8
34.1146,-118.3607,2
34.1016,-118.3361,4
34.107,-118.3214,4
34.1016,-118.3267,3
34.098,-118.3416,3
34.1016,-118.3387,3
34.098,-118.3267,6
34.0962,-118.3288,6
34.1036,-118.3049,3
34.1017,-118.3093,3
34.0944,-118.3386,9
34.1018,-118.3071,7
34.1053,-118.3192,9
34.1034,-118.3325,1
34.1016,-118.3401,1
34.1052,-118.3361,9
34.1018,-118.3071,3
34.0885,-118.3092,4
34.1016,-118.331,3
34.1016,-118.3295,7
34.1053,-118.3213,5
34.098,-118.3656,10
33.8524,-118.2924,6
33.7932,-118.2889,4
33.7433,-118.2923,3
33.7406,-118.2879,7
33.786,-118.2779,6
33.7792,-118.2493,4
33.7819,-118.2314,9
33.7585,-118.2718,2
33.7476,-118.2967,2
33.7447,-118.2945,7
33.7192,-118.2839,9
33.7192,-118.2839,8
33.7167,-118.2842,2
33.799,-118.2459,5
33.7938,-118.2999,5
34.0427,-118.2237,6
34.0981,-118.1674,2
34.0651,-118.2116,2
34.0781,-118.2181,6
34.084,-118.2135,4
34.0216,-118.2095,2
34.0444,-118.2046,5
34.0877,-118.1749,7
34.0737,-118.2091,7
34.0288,-118.2003,4
34.0462,-118.2153,4
34.072,-118.2052,4
34.0865,-118.1647,4
34.0865,-118.1647,4
34.072,-118.2052,9
34.0344,-118.2157,5
34.0382,-118.2084,6
34.0233,-118.2222,7
34.045,-118.2089,3
34.0177,-118.1953,4
34.0689,-118.2103,9
34.0469,-118.2032,4
34.0591,-118.1965,3
34.0239,-118.2034,4
34.0867,-118.1768,3
34.0315,-118.2068,7
34.0737,-118.2104,9
34.0188,-118.2066,1
34.022,-118.1947,1
34.0273,-118.3622,3
34.0146,-118.3311,6
34.0303,-118.2874,5
34.0184,-118.2915,5
34.0225,-118.2796,4
34.0335,-118.2821,7
34.0238,-118.3669,5
34.0276,-118.3351,3
34.0307,-118.3203,7
34.0163,-118.3507,6
34.0109,-118.2915,5
34.0263,-118.3224,6
34,-118.3308,5
34.0125,-118.3435,6
34.021,-118.3029,6
34.0219,-118.3045,2
34.032,-118.2767,3
34.0295,-118.3374,6
34.02,-118.2915,6
34.0273,-118.3024,2
34.015,-118.3536,7
34.0088,-118.2842,3
34.0108,-118.3193,6
34.0163,-118.3507,4
34.0163,-118.3524,4
34.0216,-118.3556,7
34.0278,-118.2783,5
34.0288,-118.3526,2
34.023,-118.3295,7
34.0364,-118.3033,4
34.0151,-118.3657,4
34.0256,-118.3224,4
34.0534,-118.2745,3
34.0656,-118.2678,6
34.0509,-118.2642,7
34.061,-118.2775,1
34.0614,-118.2823,7
34.151,-118.493,7
34.0654,-118.2506,5
34.0488,-118.2817,4
34.0763,-118.297,6
34.0777,-118.2776,4
34.0508,-118.2731,6
34.079,-118.2992,6
34.0794,-118.2856,6
34.0541,-118.2621,8
34.0763,-118.2917,6
34.0729,-118.2781,5
34.0474,-118.2701,4
34.0481,-118.2712,4
34.0741,-118.2784,4
34.0804,-118.275,9
34.0396,-118.2805,4
34.0372,-118.2654,5
34.043,-118.2571,6
34.0563,-118.2374,8
34.046,-118.2509,6
34.0421,-118.2469,4
34.0445,-118.2367,6
34.0688,-118.2394,6
34.0449,-118.2458,7
34.0649,-118.2465,5
34.0473,-118.2566,5
34.0395,-118.2527,2
34.0724,-118.2486,5
34.0435,-118.2365,7
34.0408,-118.2428,7
34.0386,-118.2694,4
34.0666,-118.245,7
34.048,-118.2577,3
34.0436,-118.2354,6
34.0431,-118.2692,3
34.0423,-118.2561,9
34.048,-118.2577,3
34.0459,-118.2579,7
34.0446,-118.245,6
34.0631,-118.2426,2
34.0493,-118.2418,7
34.0503,-118.2433,3
34.0387,-118.2519,2
34.053,-118.234,9
34.0431,-118.2692,4
34.0601,-118.2502,6
34.0467,-118.2485,9
34.0438,-118.2416,7
34.0449,-118.2415,4
34.048,-118.2577,3
34.0635,-118.2313,9
34.2146,-118.4488,4
33.9587,-118.3805,6
33.9472,-118.3909,10
33.9897,-118.3089,9
34.0366,-118.3283,4
34.0366,-118.3283,4
34.2296,-118.4316,4
34.2181,-118.4334,1
34.2573,-118.4696,7
34.1577,-118.3771,4
33.9915,-118.2827,3
34.0001,-118.3138,6
33.9852,-118.3089,9
34.0484,-118.3548,4
34.0637,-118.3562,6
34.0582,-118.3638,3
34.0311,-118.3417,7
34.0873,-118.296,4
34.25,-118.4653,7
34.307,-118.4297,4
34.2134,-118.4488,6
34.2409,-118.4442,3
33.9456,-118.2652,4
33.9301,-118.2652,4
33.9438,-118.2652,6
33.9357,-118.2717,4
34.0401,-118.2459,7
33.9899,-118.2674,9
33.8233,-118.3064,3
34.03,-118.312,7
34.0245,-118.2768,7
34.0109,-118.3111,5
34.0534,-118.2745,3
34.201,-118.5943,5
34.2754,-118.4782,4
34.2226,-118.5339,4
34.252,-118.498,4
34.2464,-118.5299,3
34.1813,-118.3845,1
34.1976,-118.3965,3
34.1667,-118.3702,5
34.1649,-118.3746,9
33.9579,-118.402,3
34.005,-118.243,10
